TIME,IR_TEMP,K_TEMP,RAMP_TEMP,RAMP_SETPOINT
1620008885.5283365,23.3,49.3,50.0407960679796,50.0
1620008895.6996922,23.3,49.3,50.15472412109375,50.0
1620008905.9087298,23.3,49.3,49.87213558620876,50.0
1620008916.080721,23.3,49.3,49.865171644422745,50.0
1620008926.3502536,23.2,49.3,50.0841310289171,50.0
1620008936.5217361,23.3,49.3,50.141355726453995,50.0
1620008946.6939418,23.3,49.3,49.83094533284505,50.0
1620008956.9640207,23.3,49.1,50.184711880154076,50.0
1620008967.1353855,23.3,49.1,50.084919399685326,50.0
1620008977.4064195,23.2,49.1,49.96893988715278,50.0
1620008987.5775425,23.3,49.1,50.072784423828125,50.0
1620008997.9874504,23.3,49.3,49.887797037760414,50.0
1620009008.2567854,23.3,49.3,50.05382961697048,60.0
1620009018.4277163,23.2,49.1,50.00364515516493,60.0
1620009028.6987553,23.3,49.3,50.38290659586588,60.0
1620009038.8696947,23.2,49.1,51.13462236192491,60.0
1620009049.2798064,23.3,49.1,51.86800214979384,60.0
1620009059.5494094,23.3,49.1,52.655325995551216,60.0
1620009069.7206194,23.3,49.3,53.38612874348958,60.0
1620009079.9911313,23.2,49.1,54.332589043511284,60.0
1620009090.1619081,23.2,49.3,54.856601291232636,60.0
1620009100.5718026,23.3,49.1,55.35747951931423,60.0
1620009110.8413756,23.3,49.3,55.97073872884114,60.0
1620009121.0122604,23.0,49.1,56.50199890136719,60.0
1620009131.282683,23.3,49.3,56.73995123969184,60.0
1620009141.4529908,23.3,49.1,57.20418294270833,60.0
1620009151.8626554,23.2,49.3,57.46910942925347,60.0
1620009162.1307871,23.2,49.1,57.58079528808594,60.0
1620009172.3002534,23.1,49.1,57.78589884440104,60.0
1620009182.5702415,23.2,49.1,58.050596449110245,60.0
1620009192.7399805,23.1,49.3,58.328603108723954,60.0
1620009203.1490207,23.3,49.1,58.78011067708333,60.0
1620009213.4183042,23.3,49.1,58.738225301106766,60.0
1620009223.5886283,23.3,49.1,59.174016316731766,60.0
1620009233.858433,23.3,49.3,59.27860683865017,60.0
1620009244.0366004,23.2,49.3,59.22441270616319,60.0
1620009254.4364405,23.3,49.1,59.542338053385414,60.0
1620009264.7049813,23.3,49.1,59.721874660915795,60.0
1620009274.8744214,23.3,49.3,59.63768853081597,60.0
1620009285.1438875,23.2,49.1,59.775848388671875,60.0
1620009295.3134406,23.2,49.3,60.040622287326386,60.0
1620009305.7216961,23.2,49.3,59.90060594346788,60.0
1620009315.9900515,23.3,49.3,59.98166402180989,60.0
1620009326.159678,23.3,49.3,60.03245883517795,60.0
1620009336.429466,23.2,49.3,60.091306898328995,60.0
1620009346.5993898,23.3,49.3,60.16131930881076,60.0
1620009357.007606,23.2,49.3,60.1526133219401,60.0
1620009367.2759633,23.3,49.3,60.289433797200516,60.0
1620009377.445899,23.3,49.3,60.57767232259114,60.0
1620009387.7156866,23.1,49.3,60.63051011827257,60.0
1620009397.8854458,23.2,49.3,60.368236965603295,60.0
1620009408.293882,23.3,49.3,60.640623304578995,60.0
1620009418.5617561,23.2,49.3,60.63377380371094,60.0
1620009428.7312725,23.2,49.3,60.53088717990451,60.0
1620009439.00069,23.3,49.3,60.741187201605904,60.0
1620009449.1709995,23.2,49.3,60.561345418294266,60.0
1620009459.5792825,23.2,49.3,60.52588568793403,60.0
1620009469.847389,23.2,49.4,60.65784030490451,60.0
1620009480.0174687,23.3,49.4,60.71712917751736,60.0
1620009490.287393,23.3,49.4,60.599729749891495,60.0
1620009500.3966162,23.3,49.3,60.902837117513016,60.0
1620009510.664586,23.3,49.4,60.869242350260414,60.0
1620009520.836178,23.3,49.5,60.94757080078125,60.0
1620009531.0065427,23.3,49.4,60.77899509006076,60.0
1620009541.2756517,23.3,49.4,60.94988505045573,60.0
1620009551.4467332,23.3,49.4,60.60484144422743,60.0
1620009561.7159839,23.3,49.5,60.90354919433594,60.0
1620009571.885995,23.3,49.5,60.936024983723954,60.0
1620009582.0575905,23.3,49.6,60.84191216362847,60.0
1620009592.3269095,23.2,49.5,60.646514892578125,60.0
1620009602.497748,23.3,49.5,60.97686767578125,60.0
1620009612.7683775,23.3,49.6,60.62741597493489,60.0
1620009622.9386177,23.2,49.6,60.748511420355904,60.0
1620009633.3484843,23.3,49.6,60.701649983723954,60.0
1620009643.617683,23.2,49.6,60.8648681640625,60.0
1620009653.7888095,23.3,49.6,60.64439561631944,60.0
1620009664.0590563,23.2,49.6,60.90499030219184,60.0
1620009674.2299535,23.3,49.6,60.636088053385414,60.0
