TIME,IR_TEMP,K_TEMP,RAMP_TEMP,RAMP_SETPOINT
1620341151.0219257,23.3,73.1,80.1958719889323,80.0
1620341161.1946287,23.4,72.9,79.87879435221355,80.0
1620341171.3689878,23.3,72.9,80.14525519476996,80.0
1620341181.6392217,23.3,72.9,79.8321533203125,80.0
1620341191.8114786,23.2,73.1,80.17874823676215,80.0
1620341202.0827,23.2,73.0,80.12919108072917,80.0
1620341212.2551174,23.2,73.1,79.92454528808594,80.0
1620341222.6664314,23.4,73.0,80.10109795464409,80.0
1620341235.931142,23.3,73.1,79.92181566026476,80.0
1620341246.342251,23.2,73.1,79.95869954427083,80.0
1620341256.6121218,23.3,73.1,80.18436855740018,80.0
1620341266.7846067,23.2,73.1,80.00796847873264,80.0
1620341277.0561595,23.4,73.1,79.88541497124565,80.0
1620341287.2283378,23.2,73.1,80.19122653537326,80.0
1620341297.639202,23.5,73.2,80.07659912109375,80.0
1620341307.909615,23.4,73.2,80.01971774631076,80.0
1620341318.0814767,23.5,73.2,80.14896816677518,80.0
1620341328.3535554,23.4,73.2,80.15616522894965,80.0
1620341338.5262835,23.5,73.2,80.0667741563585,80.0
1620341348.9374015,23.3,73.2,80.06698608398438,80.0
1620341359.207767,23.5,73.2,79.8590596516927,80.0
1620341369.380373,23.5,73.2,79.98866611056857,80.0
1620341379.6519873,23.3,73.2,79.95339287651909,80.0
1620341389.8245761,23.4,73.2,80.0870344373915,80.0
1620341400.235705,23.5,73.2,80.03439161512587,80.0
1620341410.5062072,23.2,73.2,79.93909200032552,80.0
1620341420.6784306,23.5,73.2,79.83746846516927,80.0
1620341443.6414895,23.4,73.3,80.02989027235243,80.0
1620341453.9118555,23.4,73.3,79.88431294759114,80.0
1620341464.0840964,23.4,73.3,79.97879028320312,80.0
1620341474.3558314,23.5,73.3,79.88858540852864,80.0
1620341484.5280585,23.4,73.4,79.89016215006511,80.0
1620341494.939254,23.4,73.3,80.18736945258246,80.0
1620341505.2096837,23.2,73.4,80.07427639431424,80.0
1620341515.3819208,23.5,73.4,80.11787414550781,80.0
1620341525.653292,23.3,73.4,80.12852138943143,80.0
1620341535.8256524,23.4,73.4,79.92601182725694,80.0
1620341546.2367535,23.5,73.4,79.89790174696181,80.0
1620341556.5070236,23.4,73.4,79.90114847819011,80.0
1620341566.6788979,23.3,73.4,80.06287468804253,80.0
1620341576.9505782,23.2,73.4,80.18309699164496,80.0
1620341587.122772,23.5,73.4,79.92733425564236,80.0
1620341597.3324778,23.3,73.4,79.91441514756944,80.0
1620341607.5058053,23.4,73.4,80.24909973144531,80.0
1620341617.678037,23.2,73.6,79.97184753417969,80.0
1620341627.9482772,23.5,73.5,80.12840270996094,80.0
1620341638.1214375,23.4,73.4,80.152342054579,80.0
1620341648.392005,23.4,73.5,79.90954081217448,80.0
1620341658.5640135,23.4,73.5,80.17779032389323,80.0
1620341668.737492,23.2,73.6,79.93500603569878,80.0
1620341679.0077422,23.5,73.6,80.1359642876519,80.0
1620341689.1801815,23.5,73.5,79.92207845052083,80.0
1620341699.4515688,23.5,73.5,80.15703837076823,80.0
1620341709.624008,23.5,73.6,80.08599175347221,80.0
1620341720.0351338,23.4,73.6,79.96411641438802,80.0
1620341730.305523,23.5,73.6,80.07369147406683,80.0
1620341740.4778605,23.5,73.6,80.13568454318576,80.0
1620341750.7494154,23.2,73.6,80.21260579427083,80.0
1620341760.9221542,23.3,73.6,79.85978020562065,80.0
1620341771.333535,23.3,73.7,80.18871731228299,80.0
1620341781.6037502,23.2,73.6,80.00963846842448,80.0
1620341791.7759626,23.5,73.6,79.97162712944878,80.0
1620341802.0475717,23.5,73.7,80.03939310709636,80.0
1620341812.2198138,23.4,73.7,80.07403055826823,80.0
1620341822.6311355,23.5,73.7,79.86927456325955,80.0
1620341832.9012978,23.4,73.7,79.86189100477431,80.0
1620341843.0736618,23.5,73.7,80.09126451280382,80.0
1620341853.3450732,23.3,73.7,79.87236022949219,80.0
1620341863.5176811,23.5,73.7,79.90238613552518,80.0
1620341873.9286885,23.4,73.7,79.85787285698784,80.0
