TIME,IR_TEMP,K_TEMP,RAMP_TEMP,RAMP_SETPOINT
1620345010.833726,23.6,75.6,80.03262837727864,80.0
1620345021.0084276,23.6,75.7,80.07667541503906,80.0
1620345031.4223425,23.9,75.6,79.98392740885417,80.0
1620345041.695385,23.6,75.6,80.06757948133681,80.0
1620345051.8704994,23.6,75.6,80.11664496527777,80.0
1620345062.15359,23.6,75.7,80.0813971625434,80.0
1620345072.3201346,23.6,75.7,79.9141862657335,80.0
1620345082.7340164,23.6,75.7,80.04585266113281,80.0
1620345093.0072231,23.6,75.6,79.9961937798394,80.0
1620345103.1819665,23.6,75.6,79.9294196234809,80.0
1620345113.4564939,23.6,75.7,79.89434136284721,80.0
1620345123.631449,23.6,75.7,79.94961208767361,80.0
1620345134.045611,23.6,75.7,80.0649176703559,80.0
1620345144.318629,23.6,75.7,79.98404608832465,80.0
1620345154.4937994,23.6,75.7,79.97217814127605,80.0
1620345164.7683342,23.6,75.7,80.14222039116753,80.0
1620345174.943479,23.6,75.7,79.88892449273003,80.0
1620345185.3573146,23.7,75.7,79.90770128038194,80.0
1620345195.6270561,0.5,0.0,79.85043843587239,80.0
1620345205.80574,23.6,75.7,80.05544874403212,80.0
1620345216.0801072,23.6,75.6,80.09676615397136,80.0
1620345226.2555695,23.6,75.7,79.95543585883246,80.0
1620345236.6697958,23.6,75.7,79.94554307725694,80.0
1620345246.9429867,23.6,75.7,80.17950269911024,80.0
1620345257.1182394,23.6,75.7,80.04040188259549,80.0
1620345267.3927772,23.6,75.7,80.01014709472656,80.0
1620345277.5678928,23.7,75.7,79.85493977864583,80.0
1620345287.9818544,23.6,75.7,80.14549255371094,80.0
1620345298.254327,77.0,23.6,80.104734632704,80.0
1620345308.4303322,23.6,75.7,80.0909423828125,80.0
1620345318.7045028,23.6,75.7,79.91350809733073,80.0
1620345328.8798182,23.6,75.7,79.91828070746527,80.0
1620345339.2937326,23.7,75.7,79.88295661078558,80.0
1620345349.56681,23.6,75.7,79.837400648329,80.0
1620345359.7414334,23.6,75.7,80.21253797743056,80.0
1620345370.0157478,23.6,75.8,79.89818996853299,80.0
1620345380.1907086,23.6,75.7,79.92709689670139,80.0
1620345390.604813,23.6,75.7,79.84122382269965,80.0
1620345400.8781388,23.6,75.7,80.09651184082031,80.0
1620345411.053192,23.6,75.8,80.15363905164931,80.0
1620345421.3270748,23.6,75.7,79.933107164171,80.0
1620345431.5021243,23.6,75.8,80.1139407687717,80.0
1620345441.9157903,23.7,75.8,79.86827426486545,80.0
1620345452.1888247,23.6,75.7,79.88806830512152,80.0
1620345462.3631513,23.7,75.8,79.83613755967882,80.0
1620345472.6375525,23.6,75.8,79.87266540527344,80.0
1620345482.7517874,23.7,75.8,80.10192023383246,80.0
1620345493.02471,23.6,75.8,80.14283921983507,80.0
1620345503.2003708,23.7,75.7,79.89388359917534,80.0
1620345513.3754377,23.6,75.8,79.96081882052951,80.0
1620345523.6484976,23.7,75.8,80.14266120062933,80.0
1620345533.8244383,23.6,75.8,79.90454779730902,80.0
1620345544.0972874,23.6,75.8,80.09841918945312,80.0
1620345554.2725377,23.6,75.8,79.87068176269531,80.0
1620345564.4476442,23.7,75.8,79.96283637152777,80.0
1620345574.7195978,23.7,75.8,80.03340827094183,80.0
1620345584.8941808,23.6,75.9,79.88533020019531,80.0
