TIME,IR_TEMP,K_TEMP,RAMP_TEMP,RAMP_SETPOINT
1621136990.577166,23.2,40.6,39.756923251681854,39.599999321831596
1621137000.7499945,23.2,40.6,39.699109395345054,39.599999321831596
1621137010.921969,23.2,40.6,39.49510362413194,39.599999321831596
1621137021.193004,23.2,40.6,39.66375986735026,39.599999321831596
1621137031.3660846,23.2,40.6,39.46294148763021,39.599999321831596
1621137041.6370406,23.2,40.6,39.71021864149306,39.599999321831596
1621137051.808363,23.2,40.6,39.667650858561196,39.599999321831596
1621137061.9808974,23.2,40.6,39.49325985378689,39.599999321831596
1621137072.251674,23.2,40.6,39.530152214898,39.599999321831596
1621137082.422865,23.3,40.6,39.60787879096137,39.599999321831596
1621137092.694476,23.2,40.6,39.65948740641276,39.599999321831596
1621137102.8656912,23.2,40.6,39.51107449001736,39.599999321831596
1621137113.2764452,23.3,40.6,39.522925482855904,39.599999321831596
1621137123.547482,23.2,40.6,39.53735775417751,39.599999321831596
1621137133.7191355,23.2,40.6,39.59129333496094,39.599999321831596
1621137143.9915907,23.2,40.6,39.35130649142795,39.599999321831596
1621137154.163095,23.2,40.6,39.40593719482422,39.599999321831596
1621137164.5734963,23.2,40.6,39.56812964545356,39.599999321831596
1621137174.8445847,23.2,40.6,39.55885145399306,39.599999321831596
1621137185.0163481,23.2,40.6,39.66102600097656,39.599999321831596
1621137195.2885642,23.2,40.7,39.74322848849826,39.599999321831596
1621137205.459882,23.2,40.5,39.515296088324654,39.599999321831596
1621137215.8703208,23.2,40.5,39.4842529296875,39.599999321831596
1621137226.1416373,23.2,40.6,39.42727830674913,39.599999321831596
1621137236.313266,23.2,40.5,39.45379892985026,39.599999321831596
1621137246.585732,23.2,40.5,39.39075469970703,39.599999321831596
1621137256.757466,23.2,40.6,39.47555965847439,39.599999321831596
1621137267.1679466,23.2,40.6,39.45003085666232,39.599999321831596
1621137277.4391098,23.2,40.5,39.69773610432943,39.599999321831596
1621137287.6108894,23.2,40.5,39.608094957139755,39.599999321831596
1621137297.88287,23.2,40.5,39.71309238009982,39.599999321831596
1621137308.054756,23.2,40.5,39.66419219970703,39.599999321831596
1621137318.4653003,23.3,40.5,39.626341925727,39.599999321831596
1621137328.736549,23.2,40.5,39.57136789957682,39.599999321831596
1621137338.9080906,23.2,40.6,39.60836198594835,39.599999321831596
1621137349.1800272,23.2,40.6,39.702538384331596,39.599999321831596
1621137359.3520932,23.2,40.5,39.42868974473741,39.599999321831596
1621137369.7627225,23.2,40.5,39.585278828938804,39.599999321831596
1621137380.0335634,23.3,40.6,39.461000230577255,39.599999321831596
1621137390.2057152,23.2,40.5,39.71157497829861,39.599999321831596
1621137400.477751,23.2,40.6,39.569736056857636,39.599999321831596
1621137410.649768,23.2,40.5,39.75804222954644,39.599999321831596
1621137421.0601635,23.2,40.5,39.66724395751953,39.599999321831596
1621137431.331411,23.2,40.5,39.60906982421875,39.599999321831596
1621137441.5032299,23.2,40.5,39.697791205512154,39.599999321831596
1621137451.7755392,23.2,40.5,39.51261308458116,39.599999321831596
1621137461.9469938,23.2,40.5,39.49217054578993,39.599999321831596
1621137472.357633,23.2,40.5,39.447737799750435,39.599999321831596
1621137482.6289296,23.2,40.5,39.65841081407335,39.599999321831596
1621137492.800808,23.2,40.5,39.58889855278863,39.599999321831596
1621137503.0728269,23.2,40.5,39.42816840277778,39.599999321831596
1621137513.2444344,23.2,40.5,39.73008049858941,39.599999321831596
1621137523.454271,23.2,40.5,39.42967308892144,39.599999321831596
1621137533.6274056,23.2,40.5,39.686241149902344,39.599999321831596
1621137543.7993538,23.2,40.5,39.716173807779946,39.599999321831596
1621137554.0706186,23.2,40.5,39.62546878390842,39.599999321831596
1621137564.2437756,23.2,40.5,39.69860076904297,39.599999321831596
1621137574.5149102,23.2,40.5,39.43948533799913,39.599999321831596
1621137584.6870906,23.2,40.5,39.41340552435981,39.599999321831596
1621137594.8602002,23.2,40.5,39.52434963650173,39.599999321831596
1621137605.1312795,23.2,40.5,39.65262942843967,39.599999321831596
1621137615.3031275,23.2,40.5,39.76093292236328,39.599999321831596
1621137625.5757964,23.2,40.5,39.51587253146701,39.599999321831596
1621137635.7477567,23.2,40.4,39.47776794433594,39.599999321831596
1621137646.158568,23.2,40.4,39.46880340576172,39.599999321831596
1621137656.4294088,23.3,40.5,39.46239047580295,39.599999321831596
1621137666.599114,23.2,40.5,39.490763346354164,39.599999321831596
1621137676.8689702,23.2,40.5,39.46597205268012,39.599999321831596
1621137687.0409303,23.2,40.5,39.4846683078342,39.599999321831596
1621137697.4519026,23.2,40.4,39.47756873236762,39.599999321831596
1621137707.7231867,23.2,40.5,39.67016855875651,39.599999321831596
1621137717.8950272,23.2,40.5,39.671520657009545,39.599999321831596
1621137728.1673954,23.2,40.4,39.4219250149197,39.599999321831596
1621137738.3323274,23.2,40.5,39.47826385498047,39.599999321831596
1621137748.7432034,23.2,40.5,39.41770765516493,39.599999321831596
1621137759.0146604,23.2,40.4,39.47162204318576,39.599999321831596
1621137769.186606,23.2,40.5,39.67615763346354,39.599999321831596
1621137779.459111,23.2,40.5,39.37934451633029,39.599999321831596
1621137789.6309829,23.2,40.4,39.74957784016927,39.599999321831596
1621137800.0417466,23.2,40.4,39.52641805013021,39.599999321831596
1621137810.312798,23.2,40.4,39.66601901584201,39.599999321831596
1621137820.484577,23.2,40.4,39.68294779459635,39.599999321831596
1621137830.7568583,23.2,40.4,39.50583987765842,39.599999321831596
1621137840.928756,23.2,40.5,39.38847435845269,39.599999321831596
1621137851.339624,23.2,40.4,39.491280449761284,39.599999321831596
1621137861.6102338,23.2,40.4,39.71065097384982,39.599999321831596
1621137871.7821538,23.3,40.5,39.706124199761284,39.599999321831596
1621137882.0540001,23.2,40.4,39.73026699490017,39.599999321831596
1621137892.2256405,23.2,40.4,39.62629530164931,39.599999321831596
1621137902.635063,23.2,40.5,39.505059983995224,39.599999321831596
1621137912.9049766,23.2,40.4,39.46955362955729,39.599999321831596
1621137923.0766637,23.2,40.4,39.70958709716797,39.599999321831596
1621137933.3487792,23.2,40.4,39.78093465169271,39.599999321831596
1621137943.520756,23.2,40.4,39.42990197075738,39.599999321831596
1621137953.931058,23.2,40.4,39.56617567274306,39.599999321831596
1621137964.2018921,23.2,40.4,39.758029513888886,39.599999321831596
1621137974.3724194,23.4,40.5,39.403322007921005,39.599999321831596
1621137984.644385,23.2,40.4,39.71490224202474,39.599999321831596
1621137994.8161592,23.2,40.4,39.63036855061849,39.599999321831596
1621138005.2255757,23.2,40.4,39.70520443386501,39.599999321831596
1621138015.496421,23.2,40.4,39.664955139160156,39.599999321831596
1621138025.6670382,23.2,40.4,39.51129913330078,39.599999321831596
1621138035.937659,23.2,40.4,39.64266035291884,39.599999321831596
1621138046.10877,23.2,40.4,39.73616282145182,39.599999321831596
1621138056.5186715,23.2,40.4,39.619479709201386,39.599999321831596
1621138066.7897398,23.2,40.4,39.431538052029076,39.599999321831596
1621138076.9614835,23.2,40.4,39.62246365017361,39.599999321831596
1621138087.233143,23.3,40.4,39.64723375108507,39.599999321831596
1621138097.4047098,23.2,40.4,39.39138624403212,39.599999321831596
1621138107.614577,23.2,40.4,39.65389675564236,39.599999321831596
1621138117.7868736,23.2,40.4,39.68799591064453,39.599999321831596
1621138127.9577918,23.2,40.4,39.674292670355904,39.599999321831596
1621138138.228558,23.2,40.4,39.67744615342882,39.599999321831596
1621138148.4016778,23.2,40.4,39.41480000813802,39.599999321831596
1621138158.6729703,23.2,40.4,39.65439690483941,39.599999321831596
1621138168.8449423,23.2,40.4,39.493747287326386,39.599999321831596
1621138179.0181208,23.2,40.4,39.444075690375435,39.599999321831596
1621138189.289125,23.2,40.4,39.71254136827257,39.599999321831596
1621138199.4608085,23.2,40.4,39.652697245279946,39.599999321831596
1621138209.7331991,23.2,40.4,39.4584952460395,39.599999321831596
1621138219.9049935,23.3,40.4,39.426278008355034,39.599999321831596
1621138230.3156002,23.2,40.4,39.407569037543404,39.599999321831596
1621138240.5868058,23.2,40.4,39.71095614963107,39.599999321831596
1621138250.7588997,23.2,40.4,39.56026289198134,39.599999321831596
1621138261.031365,23.2,40.4,39.44192250569662,39.599999321831596
1621138271.2031345,23.2,40.4,39.61082458496094,39.599999321831596
1621138281.6134298,23.2,40.4,39.47311825222439,39.599999321831596
1621138291.8847754,23.2,40.3,39.422760009765625,39.599999321831596
1621138302.0567503,23.2,40.4,39.686427646213104,39.599999321831596
1621138312.3294787,23.2,40.4,39.654320610894096,39.599999321831596
1621138322.5015714,23.2,40.4,39.46394178602431,39.599999321831596
1621138332.9123347,23.1,40.4,39.72015380859375,39.599999321831596
1621138343.183663,23.2,40.4,39.636336432562935,39.599999321831596
1621138353.3556054,23.2,40.4,39.47084638807509,39.599999321831596
1621138363.6282606,23.2,40.3,39.659618801540795,39.599999321831596
1621138373.8001199,23.2,40.4,39.77122836642795,39.599999321831596
1621138384.2108665,23.2,40.4,39.7204335530599,39.599999321831596
1621138394.4821389,23.2,40.3,39.66815948486328,39.599999321831596
1621138404.65414,23.2,40.3,39.49398464626736,39.599999321831596
1621138414.9268937,23.2,40.3,39.58357493082682,39.599999321831596
1621138425.098763,23.2,40.3,39.522738986545136,39.599999321831596
1621138435.508476,23.2,40.4,39.66758728027344,39.599999321831596
1621138445.7797914,23.2,40.3,39.44293551974826,39.599999321831596
1621138455.9507651,23.2,40.4,39.752256605360245,39.599999321831596
1621138466.2207637,23.2,40.3,39.407755533854164,39.599999321831596
1621138476.3912961,23.2,40.3,39.74364810519748,39.599999321831596
1621138486.799741,23.2,40.3,39.45042080349392,39.599999321831596
1621138497.0685399,23.2,40.3,39.40206739637587,39.599999321831596
1621138507.2382462,23.2,40.3,39.47479248046875,39.599999321831596
1621138517.5079856,23.2,40.3,39.55200619167751,39.599999321831596
1621138527.6773841,23.2,40.3,39.66156429714626,39.599999321831596
1621138538.08565,23.2,40.3,39.412523905436196,39.599999321831596
1621138548.354401,23.2,40.3,39.55365498860677,39.599999321831596
1621138558.524012,23.2,40.3,39.6899159749349,39.599999321831596
1621138568.7939694,23.2,40.3,39.615253872341576,39.599999321831596
1621138578.9635472,23.2,40.3,39.50505150689019,39.599999321831596
1621138589.3719015,23.3,40.3,39.51486375596788,39.599999321831596
1621138599.640718,23.2,40.3,39.60338168674045,39.599999321831596
1621138609.8099997,23.2,40.3,39.69190809461806,39.599999321831596
1621138620.080064,23.2,40.3,39.70874362521701,39.599999321831596
1621138630.2490585,23.3,40.4,39.60098690456814,39.599999321831596
1621138640.657078,23.2,40.3,39.46629418267144,39.599999321831596
1621138650.9259024,23.2,40.3,39.688822428385414,39.599999321831596
1621138661.0954883,23.2,40.4,39.495997958713104,39.599999321831596
1621138671.3655713,23.2,40.3,39.529906378852,39.599999321831596
1621138681.534779,23.2,40.3,39.530249701605904,39.599999321831596
1621138691.9435456,23.2,40.3,39.519356621636284,39.599999321831596
1621138702.151253,23.2,40.3,39.53807830810547,39.599999321831596
1621138712.3207,23.2,40.3,39.57440694173177,39.599999321831596
1621138722.590628,23.2,40.3,39.721412658691406,39.599999321831596
1621138732.760244,23.2,40.3,39.73051283094618,39.599999321831596
1621138743.029067,23.2,40.3,39.69740549723307,39.599999321831596
1621138753.1995862,23.2,40.3,39.53512827555338,39.599999321831596
1621138763.369419,23.2,40.3,39.4500732421875,39.599999321831596
1621138773.638283,23.2,40.3,39.68909793429904,39.599999321831596
1621138783.8090756,23.2,40.4,39.469502766927086,39.599999321831596
1621138794.0781636,23.2,40.3,39.74031236436632,39.599999321831596
1621138804.247397,23.2,40.4,39.65991973876953,39.599999321831596
1621138814.4182446,23.2,40.3,39.66766781277126,39.599999321831596
1621138824.6871529,23.2,40.3,39.76686689588759,39.599999321831596
1621138834.8569076,23.2,40.3,39.52902052137587,39.599999321831596
1621138845.1267707,23.2,40.3,39.519449869791664,39.599999321831596
1621138855.2963948,23.2,40.3,39.54962836371528,39.599999321831596
1621138865.7050412,23.2,40.3,39.79301028781467,39.599999321831596
1621138875.9742224,23.2,40.3,39.54321543375651,39.599999321831596
1621138886.1436417,23.2,40.2,39.79836781819662,39.599999321831596
1621138896.413608,23.2,40.2,39.47247399224175,39.599999321831596
1621138906.583041,23.2,40.3,39.75431230333116,39.599999321831596
1621138916.9912372,23.2,40.3,39.73810831705729,39.599999321831596
1621138927.2598999,23.2,40.3,39.692276848687065,39.599999321831596
1621138937.429709,23.2,40.3,39.52409956190321,39.599999321831596
1621138947.6998692,23.2,40.3,39.64167277018229,39.599999321831596
1621138957.869676,23.2,40.3,39.65102301703559,39.599999321831596
1621138968.2783396,23.2,40.3,39.68641916910807,39.599999321831596
1621138978.547024,23.2,40.3,39.71212175157335,39.599999321831596
1621138988.7166343,23.2,40.3,39.53197479248047,39.599999321831596
1621138998.9870315,23.1,40.3,39.47957780626085,39.599999321831596
1621139009.156688,23.2,40.3,39.709832933213974,39.599999321831596
1621139019.5654395,23.2,40.2,39.663094414605034,39.599999321831596
1621139029.8340905,23.2,40.2,39.51917860243056,39.599999321831596
1621139040.0040479,23.2,40.2,39.60661146375868,39.599999321831596
1621139050.273761,23.2,40.2,39.48629167344835,39.599999321831596
1621139060.4432864,23.2,40.2,39.62548149956597,39.599999321831596
1621139070.8516333,23.2,40.3,39.471990797254776,39.599999321831596
1621139081.120631,23.2,40.2,39.48102739122179,39.599999321831596
1621139091.2901342,23.2,40.1,39.55747816297743,39.599999321831596
1621139101.5603073,23.2,40.2,39.75329928927951,39.599999321831596
1621139111.7299364,23.2,40.2,39.46511586507162,39.599999321831596
1621139122.138345,23.2,40.3,39.663352966308594,39.599999321831596
1621139132.4074142,23.2,40.2,39.607624477810326,39.599999321831596
1621139142.5766683,23.2,40.2,39.42544725206163,39.599999321831596
1621139152.846826,23.2,40.2,39.68463473849826,39.599999321831596
1621139163.0164702,23.2,40.3,39.382849799262154,39.599999321831596
1621139173.4249141,23.2,40.2,39.62175581190321,39.599999321831596
1621139183.693607,23.2,40.2,39.43627675374349,39.599999321831596
1621139193.8631341,23.2,40.2,39.47817060682509,39.599999321831596
1621139204.1330535,23.2,40.2,39.66414133707682,39.599999321831596
1621139214.3024838,23.2,40.1,39.717297024197045,39.599999321831596
1621139224.7107794,23.2,40.2,39.492179022894966,39.599999321831596
1621139234.9800384,23.2,40.1,39.72745259602865,39.599999321831596
1621139245.149058,23.4,40.2,39.714232550727,39.599999321831596
1621139255.4188383,23.2,40.3,39.42462073432075,39.599999321831596
1621139265.5882587,23.2,40.2,39.4823498196072,39.599999321831596
1621139275.9963353,23.2,40.2,39.679408603244354,39.599999321831596
1621139286.2652767,23.2,40.2,39.504076639811196,39.599999321831596
1621139296.373885,23.2,40.2,39.72754584418403,39.599999321831596
1621139306.6441777,23.2,40.1,39.463462829589844,39.599999321831596
1621139316.8136163,23.2,40.2,39.690208435058594,39.599999321831596
1621139327.0826848,23.2,40.2,39.487948947482636,39.599999321831596
1621139337.253694,23.2,40.1,39.52020009358724,39.599999321831596
